Date,Open,Max,Min,Close,Diff
111/02/23,123.50,126.00,123.50,125.50,+2.00
111/02/24,125.00,125.50,124.00,124.50,-1.00
111/02/25,124.00,125.00,124.00,124.50, 0.00
111/03/01,125.00,125.50,124.00,124.50, 0.00
111/03/02,125.00,125.00,122.50,123.50,-1.00
111/03/03,123.50,124.00,122.00,122.50,-1.00
111/03/04,122.50,123.00,122.00,123.00,+0.50
111/03/07,122.00,122.50,120.50,121.00,-2.00
111/03/08,120.00,122.50,120.00,122.00,+1.00
111/03/09,122.00,122.50,121.50,122.50,+0.50
111/03/10,122.50,123.00,122.50,123.00,+0.50
111/03/11,122.50,122.50,122.00,122.50,-0.50
111/03/14,122.50,123.00,122.50,123.00,+0.50
111/03/15,123.00,125.00,122.00,125.00,+2.00
111/03/16,124.00,126.00,124.00,126.00,+1.00
111/03/17,126.00,127.50,125.00,125.50,-0.50
111/03/18,126.00,126.50,125.00,126.50,+1.00
111/03/21,125.50,127.00,125.00,126.50, 0.00
111/03/22,126.50,126.50,125.00,126.50, 0.00
111/03/23,126.00,126.50,125.00,126.50, 0.00
111/03/24,125.50,127.00,125.50,127.00,+0.50
111/03/25,126.00,128.00,126.00,128.00,+1.00
111/03/28,127.00,128.00,126.50,128.00, 0.00
111/03/29,127.50,128.00,126.50,127.00,-1.00
111/03/30,127.50,127.50,126.50,127.00, 0.00
111/03/31,127.00,127.50,126.50,127.00, 0.00
111/04/01,126.50,127.00,126.00,127.00, 0.00
111/04/06,127.00,127.00,126.00,127.00, 0.00
111/04/07,127.00,127.50,126.50,127.00, 0.00
111/04/08,127.50,128.00,126.50,128.00,+1.00
111/04/11,128.00,130.00,128.00,130.00,+2.00
111/04/12,129.00,129.50,128.00,128.50,-1.50
111/04/13,129.00,129.00,128.00,128.50, 0.00
111/04/14,128.50,130.00,128.50,130.00,+1.50
111/04/15,129.50,130.00,129.00,129.50,-0.50
111/04/18,128.50,130.00,128.50,130.00,+0.50
111/04/19,130.00,130.50,129.50,129.50,-0.50
111/04/20,129.00,131.00,129.00,131.00,+1.50
111/04/21,131.00,131.50,130.50,131.00, 0.00
111/04/22,130.50,131.50,130.50,131.50,+0.50
111/04/25,131.00,131.50,130.50,131.50, 0.00
111/04/26,131.00,132.00,131.00,132.00,+0.50
111/04/27,131.50,132.50,131.50,132.00, 0.00
111/04/28,132.00,132.50,130.00,131.50,-0.50
111/04/29,131.00,131.50,129.50,131.00,-0.50
111/05/03,130.00,130.50,127.00,127.50,-3.50
111/05/04,126.50,126.50,123.50,124.00,-3.50
111/05/05,125.00,126.00,124.50,125.00,+1.00
111/05/06,124.00,127.50,123.50,126.50,+1.50
111/05/09,126.00,126.50,124.00,125.00,-1.50
111/05/10,125.00,125.50,124.00,124.50,-0.50
111/05/11,124.50,126.00,124.00,125.00,+0.50
111/05/12,125.00,125.50,124.00,124.00,-1.00
111/05/13,124.50,125.50,123.50,124.00, 0.00
111/05/16,125.00,125.50,124.00,124.00, 0.00
111/05/17,124.50,124.50,123.50,123.50,-0.50
111/05/18,124.00,125.50,123.50,125.00,+1.50
111/05/19,125.00,125.00,123.50,124.50,-0.50
111/05/20,124.50,124.50,124.00,124.50, 0.00
111/05/23,125.00,125.00,123.50,123.50,-1.00
111/05/24,124.00,124.50,123.50,124.00,+0.50
111/05/25,124.00,125.50,124.00,125.00,+1.00
111/05/26,125.00,128.00,124.50,127.50,+2.50
111/05/27,127.50,128.00,124.50,125.50,-2.00
111/05/30,126.00,127.00,125.00,127.00,+1.50
111/05/31,126.50,127.00,125.00,127.00, 0.00
111/06/01,126.50,126.50,125.00,125.00,-2.00
111/06/02,125.50,126.50,124.50,125.00, 0.00
111/06/06,126.00,126.50,124.50,126.00,+1.00
111/06/07,126.00,126.50,125.00,125.50,-0.50
111/06/08,126.00,127.00,126.00,126.50,+1.00
111/06/09,126.50,127.00,126.00,126.00,-0.50
111/06/10,126.00,126.50,125.00,125.00,-1.00
111/06/13,125.50,125.50,124.00,125.00, 0.00
111/06/14,125.00,125.00,124.00,124.50,-0.50
111/06/15,124.50,126.00,124.00,125.00,+0.50
111/06/16,126.00,126.00,124.00,124.00,-1.00
111/06/17,124.00,125.50,124.00,125.00,+1.00
111/06/20,125.00,126.00,124.00,125.00, 0.00
111/06/21,125.50,126.50,125.00,126.50,+1.50
111/06/22,126.50,126.50,125.50,125.50,-1.00
111/06/23,126.50,127.00,126.00,127.00,+1.50
111/06/24,126.50,130.00,126.00,129.00,+2.00
111/06/27,129.50,130.00,128.50,128.50,-0.50
111/06/28,128.50,129.50,128.50,129.00,+0.50
111/06/29,129.00,130.50,128.50,130.50,+1.50
111/07/01,122.00,125.00,120.00,124.00,+2.00
111/07/04,125.00,128.00,124.50,126.50,+2.50
111/07/05,127.50,128.00,125.50,127.00,+0.50
111/07/06,128.00,128.50,127.00,128.00,+1.00
111/07/07,128.00,129.50,126.50,127.50,-0.50
111/07/08,127.00,127.00,124.50,124.50,-3.00
111/07/11,125.00,125.50,123.00,124.00,-0.50
111/07/12,123.50,124.50,122.00,122.50,-1.50
111/07/13,122.50,125.00,122.50,124.00,+1.50
111/07/14,125.00,125.00,122.00,123.00,-1.00
111/07/15,122.50,123.00,122.00,123.00, 0.00
111/07/18,124.00,124.00,122.00,123.00, 0.00
111/07/19,123.00,123.50,120.50,121.50,-1.50
111/07/20,121.50,122.00,120.00,120.00,-1.50
111/07/21,119.50,120.00,119.00,119.50,-0.50
111/07/22,119.00,119.50,117.50,118.50,-1.00
111/07/25,118.50,120.50,118.50,120.00,+1.50
111/07/26,120.00,120.00,119.00,120.00, 0.00
111/07/27,119.50,122.50,119.50,121.50,+1.50
111/07/28,121.50,122.00,121.00,121.50, 0.00
111/07/29,122.00,122.50,121.00,121.50, 0.00
111/08/01,122.50,122.50,121.00,122.00,+0.50
111/08/02,122.00,123.00,121.50,122.50,+0.50
111/08/03,121.50,122.50,121.00,121.50,-1.00
111/08/04,121.50,122.00,120.00,120.50,-1.00
111/08/05,121.00,122.00,121.00,122.00,+1.50
111/08/08,122.00,122.50,121.00,122.50,+0.50
111/08/09,122.00,122.50,121.50,122.50, 0.00
111/08/10,122.50,123.00,122.00,122.50, 0.00
111/08/11,123.50,126.00,123.50,125.00,+2.50
111/08/12,125.00,125.50,124.00,125.00, 0.00
111/08/15,125.00,125.50,124.50,124.50,-0.50
111/08/16,125.00,125.00,123.00,123.50,-1.00
111/08/17,124.00,124.50,122.00,123.00,-0.50
111/08/18,123.00,123.00,122.00,122.50,-0.50
111/08/19,122.00,122.50,121.00,121.50,-1.00
111/08/22,121.00,123.00,121.00,123.00,+1.50
111/08/23,123.00,123.00,122.00,122.50,-0.50
111/08/24,122.50,122.50,122.00,122.00,-0.50
111/08/25,122.00,122.50,121.50,122.00, 0.00
111/08/26,122.00,122.50,121.50,122.00, 0.00
111/08/29,122.00,123.50,121.00,123.00,+1.00
111/08/30,122.50,123.50,122.00,122.50,-0.50
111/08/31,122.00,122.50,121.00,121.00,-1.50
111/09/01,121.00,121.50,120.50,121.00, 0.00
111/09/02,121.00,122.00,120.50,121.00, 0.00
111/09/05,121.00,122.00,121.00,122.00,+1.00
111/09/06,122.00,122.00,121.00,121.50,-0.50
111/09/07,121.00,121.50,120.00,120.50,-1.00
111/09/08,120.50,121.00,120.00,121.00,+0.50
111/09/12,122.00,122.00,120.00,121.00, 0.00
111/09/13,121.00,121.50,120.50,121.00, 0.00
111/09/14,120.00,120.50,119.50,119.50,-1.50
111/09/15,119.50,120.00,119.00,119.00,-0.50
111/09/16,118.50,119.00,117.50,118.00,-1.00
111/09/19,118.00,119.00,118.00,118.00, 0.00
111/09/20,118.50,119.00,118.00,118.00, 0.00
111/09/21,118.00,118.00,117.00,117.50,-0.50
111/09/22,116.50,117.00,116.00,116.00,-1.50
111/09/23,116.50,116.50,114.50,115.00,-1.00
111/09/26,114.50,117.00,113.50,116.50,+1.50
111/09/27,117.00,117.50,116.00,116.00,-0.50
111/09/28,117.00,117.00,114.00,116.50,+0.50
111/09/29,117.00,117.50,115.00,116.00,-0.50
111/09/30,115.00,115.50,114.00,114.00,-2.00
111/10/03,113.00,113.50,111.00,111.50,-2.50
111/10/04,112.50,113.00,111.00,112.00,+0.50
111/10/05,112.00,112.50,111.50,111.50,-0.50
111/10/06,111.50,111.50,110.50,110.50,-1.00
111/10/07,110.00,111.00,109.50,110.50, 0.00
111/10/11,109.50,110.00,109.00,109.00,-1.50
111/10/12,109.00,110.00,108.50,110.00,+1.00
111/10/13,109.50,110.00,109.00,109.00,-1.00
111/10/14,109.50,110.00,108.00,109.00, 0.00
111/10/17,108.50,109.50,108.00,109.00, 0.00
111/10/18,109.50,109.50,108.00,108.50,-0.50
111/10/19,108.50,109.00,107.00,107.50,-1.00
111/10/20,107.00,107.50,105.50,107.00,-0.50
111/10/21,107.50,108.00,107.00,108.00,+1.00
111/10/24,108.00,108.50,107.00,107.50,-0.50
111/10/25,108.00,110.50,107.00,110.50,+3.00
111/10/26,110.00,110.50,108.50,108.50,-2.00
111/10/27,109.00,110.50,108.50,109.50,+1.00
111/10/28,109.50,110.00,109.00,109.00,-0.50
111/10/31,110.00,111.50,109.50,111.00,+2.00
111/11/01,110.50,110.50,109.50,109.50,-1.50
111/11/02,109.00,109.00,108.00,108.50,-1.00
111/11/03,108.50,109.00,108.00,108.50, 0.00
111/11/04,107.50,108.50,107.00,108.50, 0.00
111/11/07,108.50,109.00,107.50,108.00,-0.50
111/11/08,108.00,108.50,108.00,108.50,+0.50
111/11/09,108.00,109.50,108.00,109.00,+0.50
111/11/10,108.50,109.50,108.00,108.50,-0.50
111/11/11,109.50,110.00,108.50,109.50,+1.00
111/11/14,109.50,110.50,108.50,109.50, 0.00
111/11/15,109.50,110.00,108.50,109.00,-0.50
111/11/16,108.50,109.00,108.00,108.50,-0.50
111/11/17,108.50,109.00,107.50,108.00,-0.50
111/11/18,108.00,109.00,108.00,109.00,+1.00
111/11/21,109.00,109.50,108.50,109.00, 0.00
111/11/22,109.00,109.00,108.00,108.50,-0.50
111/11/23,109.00,109.50,108.50,109.00,+0.50
111/11/24,109.50,110.50,109.00,110.00,+1.00
111/11/25,110.00,114.00,110.00,112.50,+2.50
111/11/28,111.50,112.00,110.50,110.50,-2.00
111/11/29,110.50,113.00,110.50,112.00,+1.50
111/11/30,112.00,113.50,111.50,113.50,+1.50
111/12/01,114.00,114.00,111.50,111.50,-2.00
111/12/02,111.50,112.00,111.00,112.00,+0.50
111/12/05,112.00,113.00,111.50,112.50,+0.50
111/12/06,112.00,112.00,111.50,112.00,-0.50
111/12/07,112.00,113.00,111.50,112.50,+0.50
111/12/08,112.00,112.50,111.00,111.00,-1.50
111/12/09,111.50,112.50,111.00,112.00,+1.00
111/12/12,111.50,112.50,111.50,112.50,+0.50
111/12/13,112.00,112.50,111.00,111.00,-1.50
111/12/14,112.00,113.00,111.50,111.50,+0.50
111/12/15,112.50,112.50,111.50,112.00,+0.50
111/12/16,111.00,112.00,110.50,110.50,-1.50
111/12/19,110.50,112.00,110.50,111.50,+1.00
111/12/20,111.00,112.00,111.00,111.50, 0.00
111/12/21,111.50,112.50,111.50,111.50, 0.00
111/12/22,112.00,113.00,111.50,113.00,+1.50
111/12/23,112.00,113.00,111.50,112.50,-0.50
111/12/26,113.00,113.50,112.50,113.00,+0.50
111/12/27,113.50,113.50,113.00,113.00, 0.00
111/12/28,112.50,114.00,112.00,114.00,+1.00
111/12/29,113.00,113.50,112.50,113.00,-1.00
111/12/30,113.50,113.50,112.50,113.00, 0.00
112/01/03,113.00,113.50,111.50,113.00, 0.00
112/01/04,113.50,114.00,113.00,113.50,+0.50
112/01/05,113.50,114.00,113.00,114.00,+0.50
112/01/06,114.00,114.00,113.50,114.00, 0.00
112/01/09,114.50,115.00,113.50,115.00,+1.00
112/01/10,115.00,115.00,114.00,115.00, 0.00
112/01/11,115.00,115.00,113.50,114.00,-1.00
112/01/12,114.00,114.50,113.00,113.50,-0.50
112/01/13,114.00,114.50,113.50,114.00,+0.50
112/01/16,114.00,115.00,113.50,115.00,+1.00
112/01/17,114.50,115.00,114.00,114.00,-1.00
112/01/30,115.50,115.50,113.00,114.50,+0.50
112/01/31,114.50,114.50,112.50,112.50,-2.00
112/02/01,112.50,113.00,111.50,112.50, 0.00
112/02/02,112.00,113.00,111.50,112.00,-0.50
112/02/03,112.00,113.50,112.00,113.00,+1.00
112/02/06,112.50,113.50,112.00,112.50,-0.50
112/02/07,113.00,113.50,112.50,112.50, 0.00
112/02/08,112.50,113.00,112.50,112.50, 0.00
112/02/09,112.50,113.00,112.00,112.50, 0.00
112/02/10,112.00,113.00,112.00,113.00,+0.50
112/02/13,113.00,113.50,112.50,113.50,+0.50
112/02/14,114.00,114.50,113.00,114.00,+0.50
112/02/15,114.00,114.00,113.00,113.50,-0.50
112/02/16,113.50,114.50,113.50,114.00,+0.50
112/02/17,114.00,114.00,113.50,113.50,-0.50
112/02/20,114.00,115.00,113.50,115.00,+1.50
112/02/21,114.50,115.00,114.00,114.50,-0.50
112/02/22,114.50,115.50,114.00,115.00,+0.50
112/02/23,115.00,116.00,114.50,115.50,+0.50
112/02/24,115.50,116.00,115.00,115.50, 0.00
112/03/01,115.50,115.50,114.50,115.00,-0.50
112/03/02,115.00,117.00,115.00,116.50,+1.50
112/03/03,117.00,118.00,116.50,117.50,+1.00
112/03/06,118.00,119.00,117.50,118.00,+0.50
112/03/07,118.00,119.00,117.50,118.50,+0.50
112/03/08,118.00,119.00,118.00,119.00,+0.50
112/03/09,119.00,119.50,118.00,118.50,-0.50
112/03/10,118.50,118.50,117.00,117.50,-1.00
112/03/13,117.00,119.50,116.50,119.00,+1.50
112/03/14,118.00,118.50,117.50,117.50,-1.50
112/03/15,118.00,119.50,118.00,119.00,+1.50
112/03/16,118.50,119.50,118.50,119.00, 0.00
112/03/17,119.00,119.50,118.00,118.00,-1.00
112/03/20,118.50,119.50,118.00,119.00,+1.00
112/03/21,119.00,119.50,118.50,118.50,-0.50
112/03/22,119.00,119.50,118.50,119.50,+1.00
112/03/23,119.50,120.50,119.50,120.00,+0.50
112/03/24,120.00,120.50,119.50,119.50,-0.50
112/03/27,120.00,120.50,119.50,120.00,+0.50
112/03/28,120.00,120.00,119.00,119.50,-0.50
112/03/29,120.00,120.00,119.00,120.00,+0.50
112/03/30,120.00,120.00,119.50,120.00, 0.00
112/03/31,120.00,120.50,119.50,119.50,-0.50
112/04/06,120.00,120.50,119.50,120.50,+1.00
112/04/07,120.50,121.00,120.00,121.00,+0.50
112/04/10,121.00,122.50,121.00,122.50,+1.50
112/04/11,122.50,123.00,121.50,123.00,+0.50
112/04/12,123.00,124.00,122.50,123.00, 0.00
112/04/13,123.00,124.00,122.50,124.00,+1.00
112/04/14,124.00,125.00,123.50,124.50,+0.50
112/04/17,124.50,125.50,123.50,125.50,+1.00
112/04/18,125.00,126.00,125.00,126.00,+0.50
112/04/19,126.00,126.00,124.50,124.50,-1.50
112/04/20,124.50,125.00,124.00,125.00,+0.50
112/04/21,124.50,126.00,124.50,126.00,+1.00
112/04/24,125.50,126.50,125.50,126.00, 0.00
112/04/25,126.00,126.50,125.50,126.00, 0.00
112/04/26,126.00,127.00,125.50,127.00,+1.00
112/04/27,126.50,127.00,126.00,126.50,-0.50
112/04/28,126.50,127.00,126.00,127.00,+0.50
112/05/02,126.50,127.00,125.00,125.50,-1.50
112/05/03,125.00,125.50,124.50,125.50, 0.00
112/05/04,125.00,126.50,125.00,126.50,+1.00
112/05/05,126.50,126.50,125.50,126.50, 0.00
112/05/08,126.50,126.50,126.00,126.50, 0.00
112/05/09,126.00,126.50,126.00,126.50, 0.00
112/05/10,126.50,127.00,125.50,126.00,-0.50
112/05/11,126.00,126.00,125.50,126.00, 0.00
112/05/12,125.50,125.50,124.50,125.00,-1.00
112/05/15,124.50,125.50,124.50,125.50,+0.50
112/05/16,125.00,126.00,125.00,126.00,+0.50
112/05/17,125.50,127.00,125.50,127.00,+1.00
112/05/18,126.50,127.50,126.50,126.50,-0.50
112/05/19,127.00,127.50,126.50,127.50,+1.00
112/05/22,127.00,127.00,125.00,125.50,-2.00
112/05/23,125.50,126.50,125.00,126.50,+1.00
112/05/24,125.50,126.50,125.00,126.50, 0.00
112/05/25,125.50,128.00,125.00,128.00,+1.50
112/05/26,126.50,127.00,125.00,127.00,-1.00
112/05/29,126.00,126.50,125.00,126.00,-1.00
112/05/30,125.50,126.00,124.50,125.50,-0.50
112/05/31,125.00,126.00,124.50,126.00,+0.50
112/06/01,125.50,126.00,124.50,125.00,-1.00
112/06/02,125.00,126.00,124.50,125.50,+0.50
112/06/05,125.50,125.50,125.00,125.00,-0.50
112/06/06,125.50,126.00,125.00,125.50,+0.50
112/06/07,126.00,126.00,125.00,125.00,-0.50
112/06/08,125.50,125.50,125.00,125.00, 0.00
112/06/09,125.50,126.00,125.00,125.50,+0.50
112/06/12,126.00,126.00,125.00,125.00,-0.50
112/06/13,125.00,126.00,125.00,125.50,+0.50
112/06/14,125.50,126.00,125.00,125.50, 0.00
112/06/15,125.50,126.00,125.00,125.50, 0.00
112/06/16,125.50,126.00,125.00,125.50, 0.00
112/06/19,125.50,126.00,125.00,125.50, 0.00
112/06/20,125.50,126.00,125.00,126.00,+0.50
112/06/21,125.50,126.00,125.00,126.00, 0.00
112/06/26,126.00,126.00,124.00,124.00,-2.00
112/06/27,124.00,124.00,122.00,122.00,-2.00
112/06/28,122.00,122.50,121.00,121.50,-0.50
112/06/30,117.50,117.50,116.00,116.50,-1.00
112/07/03,116.50,117.00,115.00,115.00,-1.50
112/07/04,114.00,116.00,114.00,115.50,+0.50
112/07/05,115.50,116.50,115.00,115.00,-0.50
112/07/06,115.50,115.50,114.50,115.00, 0.00
112/07/07,115.00,115.00,114.00,114.50,-0.50
112/07/10,114.50,115.00,114.00,114.00,-0.50
112/07/11,114.50,115.50,114.50,115.00,+1.00
112/07/12,115.00,115.50,114.50,115.00, 0.00
112/07/13,115.50,115.50,115.00,115.00, 0.00
112/07/14,115.50,116.50,115.00,116.50,+1.50
112/07/17,117.00,117.00,116.00,116.50, 0.00
112/07/18,116.00,116.50,115.00,115.00,-1.50
112/07/19,116.00,116.50,115.00,115.00, 0.00
112/07/20,115.50,116.00,115.50,115.50,+0.50
112/07/21,116.00,116.50,115.50,115.50, 0.00
112/07/24,116.00,116.00,115.50,116.00,+0.50
112/07/25,116.00,116.50,115.50,116.50,+0.50
112/07/26,116.50,117.00,116.00,117.00,+0.50
112/07/27,117.00,117.00,116.50,116.50,-0.50
112/07/28,116.50,117.00,116.00,116.50, 0.00
112/07/31,117.00,117.00,116.00,116.00,-0.50
112/08/01,116.00,116.50,116.00,116.50,+0.50
112/08/02,116.00,116.50,116.00,116.00,-0.50
112/08/04,116.00,116.50,116.00,116.50,+0.50
112/08/07,116.00,116.50,116.00,116.00,-0.50
112/08/08,116.50,117.00,116.00,116.50,+0.50
112/08/09,116.50,117.00,116.50,117.00,+0.50
112/08/10,117.00,118.00,117.00,118.00,+1.00
112/08/11,118.00,118.50,118.00,118.00, 0.00
112/08/14,118.00,118.50,117.00,117.00,-1.00
112/08/15,118.00,118.00,117.00,117.00, 0.00
112/08/16,117.00,118.00,117.00,118.00,+1.00
112/08/17,117.50,117.50,116.50,116.50,-1.50
112/08/18,117.00,118.00,116.50,117.50,+1.00
112/08/21,117.50,118.00,117.00,117.00,-0.50
112/08/22,117.00,117.50,116.50,116.50,-0.50
112/08/23,117.00,117.50,116.50,116.50, 0.00
112/08/24,116.50,118.00,116.50,117.50,+1.00
112/08/25,117.50,118.00,116.50,116.50,-1.00
112/08/28,117.00,117.50,116.50,117.00,+0.50
112/08/29,117.00,118.00,117.00,117.50,+0.50
112/08/30,117.50,118.00,117.00,117.00,-0.50
112/08/31,117.50,117.50,116.00,116.00,-1.00
112/09/01,116.00,117.00,116.00,116.50,+0.50
112/09/04,116.50,117.50,116.00,117.50,+1.00
112/09/05,117.50,117.50,117.00,117.00,-0.50
112/09/06,117.50,117.50,117.00,117.00, 0.00
112/09/07,117.00,117.50,116.50,117.00, 0.00
112/09/08,117.00,117.00,116.50,116.50,-0.50
112/09/11,116.50,117.00,116.50,117.00,+0.50
112/09/12,117.00,117.50,116.50,117.00, 0.00
112/09/13,117.00,117.50,116.50,116.50,-0.50
112/09/14,117.00,117.00,116.50,117.00,+0.50
112/09/15,117.00,117.50,116.50,117.50,+0.50
112/09/18,117.00,117.50,117.00,117.00,-0.50
112/09/19,117.00,118.00,117.00,117.00, 0.00
112/09/20,117.00,117.50,116.50,117.00, 0.00
112/09/21,117.00,117.50,116.50,116.50,-0.50
112/09/22,116.50,117.00,116.50,117.00,+0.50
112/09/25,117.00,117.00,116.50,116.50,-0.50
112/09/26,116.50,117.00,116.00,116.00,-0.50
112/09/27,116.00,116.50,116.00,116.50,+0.50
112/09/28,116.50,117.00,116.00,116.00,-0.50
112/10/02,116.50,117.00,116.00,116.50,+0.50
112/10/03,116.50,116.50,116.00,116.00,-0.50
112/10/04,116.00,116.00,115.00,115.00,-1.00
112/10/05,115.00,116.00,115.00,115.00, 0.00
112/10/06,115.50,116.00,115.50,115.50,+0.50
112/10/11,116.50,116.50,115.50,116.50,+1.00
112/10/12,117.00,117.00,116.00,116.50, 0.00
112/10/13,116.00,116.50,115.50,116.00,-0.50
112/10/16,116.00,116.50,116.00,116.50,+0.50
112/10/17,116.50,117.00,116.00,116.50, 0.00
112/10/18,116.50,116.50,116.00,116.00,-0.50
112/10/19,116.00,116.50,115.50,116.00, 0.00
112/10/20,115.50,116.00,115.50,115.50,-0.50
112/10/23,115.50,116.00,115.50,115.50, 0.00
112/10/24,115.50,116.00,115.50,115.50, 0.00
112/10/25,115.50,116.00,115.50,115.50, 0.00
112/10/26,115.50,116.00,115.00,115.00,-0.50
112/10/27,115.50,116.00,115.00,115.50,+0.50
112/10/30,116.00,116.00,115.50,115.50, 0.00
112/10/31,116.00,116.00,115.50,116.00,+0.50
112/11/01,116.00,117.50,115.50,117.00,+1.00
112/11/02,117.00,118.00,116.50,118.00,+1.00
112/11/03,118.00,118.50,117.00,117.50,-0.50
112/11/06,118.00,118.50,117.50,117.50, 0.00
112/11/07,117.50,118.00,117.50,118.00,+0.50
112/11/08,118.00,118.50,118.00,118.50,+0.50
112/11/09,118.50,118.50,117.50,117.50,-1.00
112/11/10,117.50,118.00,117.00,117.00,-0.50
112/11/13,117.50,118.00,116.50,116.50,-0.50
112/11/14,117.00,117.50,116.50,116.50, 0.00
112/11/15,117.00,118.00,117.00,118.00,+1.50
112/11/16,118.00,118.50,117.00,117.00,-1.00
112/11/17,117.50,118.00,117.00,117.00, 0.00
112/11/20,117.00,118.00,117.00,118.00,+1.00
112/11/21,117.50,118.50,117.50,118.00, 0.00
112/11/22,118.00,118.50,117.50,118.00, 0.00
112/11/23,118.00,118.50,118.00,118.50,+0.50
112/11/24,118.50,119.00,118.00,119.00,+0.50
112/11/27,119.00,120.50,119.00,120.00,+1.00
112/11/28,120.00,121.00,119.50,119.50,-0.50
112/11/29,119.50,121.00,119.50,120.00,+0.50
112/11/30,120.00,120.50,119.50,119.50,-0.50
112/12/01,119.00,120.50,119.00,120.00,+0.50
112/12/04,120.00,121.00,120.00,121.00,+1.00
112/12/05,121.00,121.50,120.00,121.50,+0.50
112/12/06,122.00,122.50,121.50,122.00,+0.50
112/12/07,122.00,122.00,121.00,121.00,-1.00
112/12/08,121.00,121.50,120.50,120.50,-0.50
112/12/11,120.50,120.50,119.50,120.00,-0.50
112/12/12,120.00,120.00,119.50,120.00, 0.00
112/12/13,120.00,120.50,119.50,119.50,-0.50
112/12/14,120.00,120.50,119.00,119.50, 0.00
112/12/15,119.50,120.00,118.00,118.50,-1.00
112/12/18,118.50,119.00,118.00,118.50, 0.00
112/12/19,118.00,118.50,118.00,118.50, 0.00
112/12/20,118.50,119.00,118.00,118.50, 0.00
112/12/21,118.50,118.50,117.50,118.00,-0.50
112/12/22,118.50,118.50,117.50,117.50,-0.50
112/12/25,118.00,118.50,117.50,118.00,+0.50
112/12/26,118.00,119.00,118.00,119.00,+1.00
112/12/27,118.50,119.50,118.50,119.50,+0.50
112/12/28,119.00,120.00,119.00,120.00,+0.50
112/12/29,120.00,120.50,119.50,120.00, 0.00
113/01/02,120.00,120.50,119.50,120.50,+0.50
113/01/03,120.00,120.50,119.00,120.00,-0.50
113/01/04,119.50,120.00,119.00,119.00,-1.00
113/01/05,119.50,119.50,119.00,119.50,+0.50
113/01/08,119.50,120.50,119.00,120.50,+1.00
113/01/09,120.50,120.50,120.00,120.00,-0.50
113/01/10,120.00,120.50,120.00,120.00, 0.00
113/01/11,120.00,120.50,120.00,120.50,+0.50
113/01/12,120.50,120.50,120.00,120.00,-0.50
113/01/15,120.00,121.00,120.00,120.50,+0.50
113/01/16,120.00,120.50,119.00,119.00,-1.50
113/01/17,119.00,119.50,118.50,118.50,-0.50
113/01/18,118.50,119.00,118.50,118.50, 0.00
113/01/19,118.50,120.00,118.50,119.00,+0.50
113/01/22,119.50,120.00,119.00,119.00, 0.00
113/01/23,119.50,120.00,119.00,119.50,+0.50
113/01/24,119.50,120.00,119.50,120.00,+0.50
113/01/25,120.00,120.50,119.50,120.00, 0.00
113/01/26,120.00,120.00,119.50,119.50,-0.50
113/01/29,119.50,120.50,119.50,120.00,+0.50
113/01/30,120.00,120.00,119.50,119.50,-0.50
113/01/31,119.00,119.50,119.00,119.00,-0.50
